111.81702668360856, 3.946950444726811
285.53578991952554, 3.9483269800931815
512.0393900889452, 5.447744599745871
716.35959339263, 11.748888182973316
922.1304531977975, 14.793307920372722
1129.0660736975856, 15.222839898348157
1339.4642100804745, 7.879023718763236
1553.928420160949, 6.406872088098263
1756.0991105463786, 2.5336721728081333
1955.6861499364677, 4.46076874205845
2169.3032613299447, 4.890353663701822
2377.244811520542, 3.0615734858110972
2584.0004235493434, 3.895224481152054
2785.2816603134265, 2.0188479457856854
2998.8670055061416, 2.5197479881406206
3200.3917831427366, 0.09662219398559913
3400.243540872512, 1.429426090639561
3614.252435408725, 0.9794578568403232
3801.3341804320203, 0.980940279542569
4022.024565861923, 0.531024989411268
4235.429902583652, 1.4360440491317252
4456.533248623466, 0.059032189750109154
4683.72511647607, 0.013288860652266976
4857.253282507413, 0.44255612028801394
5071.251588310039, 0.016359593392628824
5271.49512918255, 0.46961033460398127
5465.448962304108, 0.043254976704787396
